Date,Open,High,Low,Close,Volume
05-10-2021,136.8913555,139.5901239,136.7637725,138.4811707,80861100
06-10-2021,136.871733,139.5017986,135.7922196,139.354599,83221100
07-10-2021,140.3948487,141.533242,140.0611863,140.6205597,61732700
08-10-2021,141.3467922,141.4939918,139.9041764,140.2378387,58773200
11-10-2021,139.619557,142.112231,139.1681201,140.1494904,64452200
12-10-2021,140.5616765,140.5813081,138.412473,138.8737183,73035900
13-10-2021,138.6087814,138.7657894,136.6067771,138.2849274,78762700
14-10-2021,139.4625623,141.1995923,138.873734,141.0818176,69907100
15-10-2021,141.0916497,142.2005882,140.8364837,142.1417084,67940300
18-10-2021,140.7776001,144.1044456,140.4930092,143.8198547,85589200
19-10-2021,144.2712494,146.3910129,143.8198274,145.9886475,76378900
20-10-2021,145.9297746,146.9602165,145.3605779,146.4793396,58418800
21-10-2021,146.0377047,146.8522438,145.1152142,146.6952209,61421000
22-10-2021,146.9013534,147.3822154,145.8709114,145.9199829,58883400
25-10-2021,145.9101436,146.5872916,144.8698934,145.8708954,50720600
26-10-2021,146.5480316,148.0298954,146.2339859,146.5382233,60893400
27-10-2021,146.5774894,146.9405917,145.7237019,146.0769958,56094900
28-10-2021,147.028938,150.3165202,146.9307949,149.7277069,100077900
29-10-2021,144.4773551,147.1466839,143.6824475,147.0092926,124953200
01-11-2021,146.2143764,146.911141,145.0465433,146.1849365,74588300
02-11-2021,145.89054,148.7463317,145.8807167,147.2252045,69122000
03-11-2021,147.5883027,149.1388698,147.0289293,148.6678162,54511500
04-11-2021,148.7561347,149.5902906,147.8336441,148.1476898,60394600
05-11-2021,149.2779007,149.5825672,147.47937,148.6783905,65463900
08-11-2021,148.806118,148.96337,147.577615,147.8527985,55020900
09-11-2021,147.6169814,148.8258247,147.4793896,148.2164917,56787900
10-11-2021,147.4400511,147.54816,145.3073713,145.3761597,65187100
11-11-2021,146.3982927,146.8601961,145.1402915,145.3270264,41000000
12-11-2021,145.8773685,147.8134906,144.9437091,147.410553,63804000
15-11-2021,147.7840577,149.2680995,146.8602206,147.4204254,59222800
16-11-2021,147.3614298,148.8847769,146.7717423,148.4031982,59256200
17-11-2021,148.4032035,152.3344142,148.3933809,150.8503876,88807000
18-11-2021,151.0665971,155.9412896,150.4179437,155.1550446,137827700
19-11-2021,154.9388342,158.2508894,153.8381,157.7889709,117305600
22-11-2021,158.899508,162.8503785,158.2312095,158.2508698,117467900
23-11-2021,158.3491494,159.0174629,156.3245784,158.6341705,96041900
24-11-2021,157.9855526,159.3516479,156.8946409,159.1550903,69463600
26-11-2021,156.8258106,157.6906667,153.6710078,154.113266,76959800
29-11-2021,156.6292502,158.4179582,156.0592229,157.4842987,88748200
30-11-2021,157.2386107,162.6735084,157.1698073,162.4572906,174048100
01-12-2021,164.5997572,167.3712674,161.7004929,161.9363708,152052500
02-12-2021,156.0101124,161.376207,155.0862754,160.9437714,136739200
03-12-2021,161.1992955,162.1231324,156.9732411,159.056778,118023100
06-12-2021,161.4646434,164.9929164,161.4548208,162.476944,107497000
07-12-2021,166.1722836,168.6292904,165.4450042,168.2361603,120405400
08-12-2021,169.1698119,172.9339476,167.7643965,172.0690765,116998900
09-12-2021,171.9020314,173.7103848,170.9290513,171.5580444,108923700
10-12-2021,172.1968487,176.5408344,171.6857872,176.3639221,115402700
13-12-2021,178.0052267,178.9978671,172.511363,172.7177582,153237000
14-12-2021,172.2361621,174.6833461,169.2484487,171.3319855,139380400
15-12-2021,172.0985915,176.413095,169.3467408,176.2165375,131063300
16-12-2021,176.1968556,178.0248691,167.8135503,169.2975769,150185800
17-12-2021,167.0076406,170.4867703,166.7717776,168.1968384,195432700
20-12-2021,165.3860284,167.6464775,164.580138,166.8307495,107499100
21-12-2021,168.6096144,170.2214101,166.2115736,170.0150299,91185900
22-12-2021,170.0641831,172.8356941,169.1894893,172.6194763,92135300
23-12-2021,172.8258457,173.8086483,172.2558184,173.2484436,68356600
27-12-2021,174.0445195,177.3172542,174.0248743,177.2288055,74919600
28-12-2021,177.0617288,178.2116061,175.4597557,176.2066803,79144300
29-12-2021,176.2460229,177.5236695,175.0764852,176.295166,62348900
30-12-2021,176.3836314,177.4647205,175.0273586,175.1354675,59773000
31-12-2021,175.0273277,176.1477222,174.2115997,174.5162811,64062300
03-01-2022,174.7718053,179.7349619,174.6538737,178.8799133,104487900
04-01-2022,179.489254,179.7939204,176.0396071,176.6096344,99310400
05-01-2022,176.5211971,177.0715643,171.6366664,171.91185,94537600
06-01-2022,169.7300121,172.2853049,168.6882437,169.0420532,96904000
07-01-2022,169.9167561,171.1452595,168.0887425,169.209137,86709100
10-01-2022,166.1722585,169.5334414,165.2779045,169.228775,106765600
11-01-2022,169.3565468,172.1673478,167.882343,172.0690765,76138300
12-01-2022,173.0912025,174.132971,171.813571,172.5113525,74805200
13-01-2022,172.7570326,173.5825832,168.835645,169.228775,84505800
14-01-2022,168.3933991,170.7914399,168.1476984,170.0936584,80440800
18-01-2022,168.5604823,169.5727678,166.4966056,166.8798981,90956700
19-01-2022,167.0764626,168.1378913,163.0862859,163.3712921,94815000
20-01-2022,164.1084017,166.7619662,161.356551,161.6808777,91420500
21-01-2022,161.5924172,163.4695739,159.5088802,159.6169891,122848900
24-01-2022,157.2680857,159.5088745,152.0395683,158.8405609,162294600
25-01-2022,156.2459813,159.9609746,154.3196963,157.0322266,115798400
26-01-2022,160.6882005,161.5628941,155.1058898,156.9437256,108275300
27-01-2022,159.656306,161.0224013,155.5580203,156.4818573,121954600
28-01-2022,162.8602288,167.4204323,160.0002696,167.4007721,179935700
31-01-2022,167.2337028,171.990464,166.594872,171.7742462,115541600
01-02-2022,171.0174901,171.8332182,169.3467286,171.6071777,86213900
02-02-2022,171.7447734,172.8553453,170.3491954,172.8160248,84914300
03-02-2022,171.4794201,173.2091626,169.160005,169.92659,89418100
04-02-2022,168.9425041,171.3239297,167.9584494,169.6411896,82465400
07-02-2022,170.1036836,171.1762995,168.2241357,168.922821,77251200
08-02-2022,168.9917216,172.55401,168.6965021,172.0422974,74829200
09-02-2022,173.2428488,173.8332727,172.1111768,173.4691772,71285000
10-02-2022,171.363283,172.6819126,168.8145849,169.3754883,90865900
11-02-2022,169.5821687,170.3202098,165.3605651,165.951004,98670700
14-02-2022,164.7012775,166.8760456,163.9041953,166.1872101,86185500
15-02-2022,168.2438335,170.1922577,167.535313,170.0348053,62527400
16-02-2022,169.1098401,170.5760723,167.3385383,169.7986755,61177400
17-02-2022,168.3029223,169.1688955,165.7837439,166.1872101,69589300
18-02-2022,167.1121923,167.8206979,163.5400686,164.63237,82772700
22-02-2022,162.3493855,164.0321261,159.5645081,161.6999207,91162800
23-02-2022,162.900436,163.5007101,157.2027649,157.5176697,90009200
24-02-2022,150.147109,160.2533577,149.5763553,160.1451111,141147500
25-02-2022,161.2275458,162.4871348,158.3049016,162.2214508,91974200
28-02-2022,160.4599862,162.7823563,159.8400268,162.4871368,95056600
01-03-2022,162.0738301,163.9435433,159.3873645,160.5977478,83474400
02-03-2022,161.7687776,164.6914217,160.3517362,163.9041748,79724800
03-03-2022,165.7837101,166.2166966,162.910272,163.579422,76678400
04-03-2022,161.8672124,162.9103083,159.5153215,160.5682526,83737200
07-03-2022,160.7552092,162.388744,156.5040848,156.7599487,96418800
08-03-2022,156.287581,160.2828409,153.3157315,154.9295807,131148300
09-03-2022,158.9051686,160.8044022,156.8681829,160.3517303,91454900
10-03-2022,157.6455755,157.8325483,153.492863,155.9923706,105342000
11-03-2022,156.3958295,156.7402547,152.0364737,152.2628021,96970100
14-03-2022,149.0350747,151.6624988,147.7066099,148.2183075,108732100
15-03-2022,148.4938731,153.0894226,147.9821754,152.6170654,92964300
16-03-2022,154.5458107,157.4487694,151.9971124,157.0453033,102300200
17-03-2022,156.0809388,158.4328293,155.1165693,158.0588837,75615400
18-03-2022,157.9506391,161.8573381,157.212598,161.3653107,123511700
21-03-2022,160.9028185,163.697546,160.410791,162.7430115,95811400
22-03-2022,162.8709092,166.7185672,162.2804853,166.1281433,81532000
23-03-2022,165.3113839,169.8872331,164.9767938,167.4959869,98062700
24-03-2022,168.3324339,171.3633249,167.4959962,171.2944489,90131400
25-03-2022,171.1074643,172.4851351,169.9954775,171.9340668,80546200
28-03-2022,169.4247476,172.927981,169.2574601,172.8000641,90371900
29-03-2022,173.8726368,176.155636,173.5282116,176.1064453,100589400
30-03-2022,175.7029863,176.746082,173.882479,174.9354248,92633200
31-03-2022,175.0042984,175.1912712,171.6191476,171.8258057,103049300
01-04-2022,171.255075,172.0915276,169.1984038,171.5306091,78751300
04-04-2022,171.7864844,175.6439781,171.6585524,175.5947723,76468400
05-04-2022,174.6697271,175.4569739,171.6388365,172.268631,73401800
06-04-2022,169.6116968,170.8614507,167.4172587,169.0901489,89058800
07-04-2022,168.4308331,170.5957508,167.1417236,169.3952026,77594700
08-04-2022,169.0409544,169.0409544,166.5020909,167.3778992,76575500
11-04-2022,166.0198795,166.3347692,162.8610572,163.1070709,72246700
12-04-2022,165.3408783,167.1613706,163.982878,164.986618,79265200
13-04-2022,164.720938,168.3127321,164.1108288,167.6829376,70618900
14-04-2022,167.8994016,168.5390461,162.4083748,162.6543884,75329400
18-04-2022,161.3062553,163.9435298,160.9618451,162.4379272,69023900
19-04-2022,162.3887186,165.1440749,161.2964172,164.7307587,67723800
20-04-2022,166.0690792,166.187176,163.4515049,164.5634766,67929800
21-04-2022,166.2167051,168.794924,163.2645406,163.7664032,87227800
22-04-2022,163.8057538,165.1932595,158.9248358,159.2102051,84882400
25-04-2022,158.5509061,160.5682215,155.9333317,160.2828522,96046400
26-04-2022,159.6628849,159.7514462,154.2210632,154.2997894,95623200
27-04-2022,153.4239913,157.2421138,152.9024434,154.0734711,88063200
28-04-2022,156.710746,161.8967196,156.3958412,161.0307465,130216800
29-04-2022,159.2594067,163.5498858,154.7425993,155.1362152,131747600
02-05-2022,154.2112461,155.7069987,150.8260949,155.4413147,123055300
03-05-2022,155.6282477,158.1474404,153.8274407,156.9370422,88966500
04-05-2022,157.1240186,163.825429,156.7205526,163.3727722,108256500
05-05-2022,161.2373889,161.4637173,152.4792919,154.2702789,130525300
06-05-2022,153.7479673,157.1282427,151.9444991,154.9995575,116124600
09-05-2022,152.6836222,153.5705819,149.2935123,149.8552399,131577900
10-05-2022,153.2650797,154.4673918,150.7126214,152.2697144,115366700
11-05-2022,151.2743275,153.1960505,143.6958262,144.375824,142689800
12-05-2022,140.6999122,144.0801717,136.7874739,140.4929504,182602000
13-05-2022,142.4935691,145.9526868,141.035032,144.9770355,113990900
16-05-2022,143.4396284,145.381066,142.0894823,143.4297638,86643800
17-05-2022,146.7016158,147.5984249,144.5532167,147.0761108,78336300
18-05-2022,144.7207814,145.2233814,137.8715396,138.7782135,109742900
19-05-2022,137.8518204,139.6060102,134.6193798,135.3585052,136095600
20-05-2022,137.0733136,138.6599706,130.6872721,135.5950623,137426100
23-05-2022,135.7921181,141.1828075,135.6541486,141.0349884,117726300
24-05-2022,138.7683472,139.9115316,135.338809,138.3248749,104132700
25-05-2022,136.4228514,139.7341342,136.3341599,138.4825592,92482700
26-05-2022,135.3979334,142.2471599,135.1515583,141.695282,90601500
27-05-2022,143.2819438,147.5097351,143.1538239,147.4703217,90978500
31-05-2022,146.9085913,148.4755337,144.710914,146.6819153,103718400
01-06-2022,147.7265356,149.5398681,145.538723,146.5538025,74286600
02-06-2022,145.6865509,149.0766752,144.7306141,149.0175476,72348100
03-06-2022,144.7700449,145.8245379,142.3654359,143.2720947,88570300
06-06-2022,144.8981521,146.4158314,142.799031,144.0210571,71598400
07-06-2022,142.2570192,146.8395911,142.0106441,146.5538025,67808200
08-06-2022,146.4256876,147.6969768,145.3219317,145.814682,53950200
09-06-2022,144.9474645,145.8048454,140.4634327,140.5718384,69473000
10-06-2022,138.2460294,138.7190655,135.0727161,135.1417084,91437900
13-06-2022,130.9434551,133.2396733,129.5341966,129.9678192,122207100
14-06-2022,131.1996826,131.9486576,129.5735978,130.8350372,84784300
15-06-2022,132.3428842,135.3486643,130.2437779,133.4663544,91533000
16-06-2022,130.1649406,130.4704434,127.1690099,128.1742249,108123900
17-06-2022,128.1840794,131.1504311,127.9278396,129.6524658,134520300
21-06-2022,131.4854899,135.0727115,131.3869488,133.8999634,81000500
22-06-2022,132.8356344,135.7625728,131.968404,133.3875275,73409200
23-06-2022,134.8361944,136.5805196,133.6634463,136.2651672,72433800
24-06-2022,137.8715425,139.8524085,137.7434376,139.6060333,89116800
27-06-2022,140.6309474,141.4095014,138.9260354,139.6060333,70207900
28-06-2022,140.0692206,141.3405099,135.3289646,135.4472198,67083400
29-06-2022,135.4669325,138.6303813,134.6883786,137.2112579,66242400
30-06-2022,135.2599545,136.3637103,131.8304167,134.7376404,98964500
01-07-2022,134.0675072,137.0240093,133.6930272,136.9156036,71051600
05-07-2022,135.7724358,139.5567548,134.9446037,139.5074768,73353800
06-07-2022,139.3005347,142.0303609,139.0344453,140.8477631,74064300
07-07-2022,141.2123528,144.4250939,141.2025032,144.2279968,66253700
08-07-2022,143.1538149,145.4106197,142.8975901,144.9080048,64547800
11-07-2022,143.5578737,144.5138105,141.6952781,142.7694702,63141600
12-07-2022,143.6465611,146.2975601,142.9468641,143.7451172,77588800
13-07-2022,140.9167566,144.3265807,140.0593607,143.3805084,71185600
14-07-2022,141.9909586,146.7903427,141.1729911,146.3173065,78140700
15-07-2022,147.6082854,148.6726279,146.0511925,147.99263,76259900
18-07-2022,148.5543772,149.3723446,144.5729461,144.9375916,81420900
19-07-2022,145.7752789,149.0372841,144.7799284,148.8106232,82982400
20-07-2022,148.9289001,151.4912087,148.1897744,150.8210602,64823400
21-07-2022,152.2598374,153.3143302,149.7369584,153.0975189,65086600
22-07-2022,153.136943,154.014038,151.185656,151.8557892,66675400
25-07-2022,151.7769279,152.7919923,150.0720163,150.7322998,53623900
26-07-2022,150.0523356,150.870303,148.6135129,149.4019165,55138700
27-07-2022,150.3676978,155.0488261,149.9537893,154.5166473,78620700
28-07-2022,154.7038818,155.3543158,152.171153,155.0685272,81378700
29-07-2022,158.902142,161.2574881,157.1873653,160.153717,101786900
01-08-2022,158.6754625,161.2180562,158.5572073,159.1682129,67829400
02-08-2022,157.7786784,160.0551828,157.3154919,157.6899719,59907000
03-08-2022,158.5079448,164.1745744,158.4192533,163.7212524,82507500
04-08-2022,163.6029809,164.7658797,162.0458879,163.4058838,55474100
05-08-2022,161.0670088,163.6723441,160.8597595,163.1789093,56697000
08-08-2022,164.1855047,165.6065995,162.0439993,162.7052002,60276900
09-08-2022,161.8663704,163.6427389,161.1064765,162.7545471,63135500
10-08-2022,165.478293,167.1165002,164.7085359,167.0178223,70170500
11-08-2022,167.8270724,168.7448692,165.9816308,166.2776947,57149200
12-08-2022,167.5901944,169.9093288,167.1756959,169.8402557,68039400
15-08-2022,169.267869,171.1133102,169.100103,170.9159393,54091700
16-08-2022,170.511324,171.4291205,169.4060349,170.7580414,56377100
17-08-2022,170.5014605,173.8370694,170.3040896,172.2580872,79542000
18-08-2022,171.4686005,172.6034945,170.8468678,171.8633423,62290100
19-08-2022,170.758051,171.4587351,169.0606341,169.2678833,70346300
22-08-2022,167.4619098,167.6296758,164.9453892,165.369751,69026800
23-08-2022,164.8861705,166.4947728,164.4618088,165.0341949,54147100
24-08-2022,165.1230118,165.9026321,164.0670542,165.330246,53841500
25-08-2022,166.5638526,167.9059958,166.1395058,167.7974396,51218200
26-08-2022,168.3303593,168.8040525,161.4123936,161.4716034,78961000
29-08-2022,159.034026,160.7610478,157.7215027,159.2610168,73314000
30-08-2022,160.0011772,160.4255239,155.6490785,156.8234558,77906200
31-08-2022,158.2050631,158.4715221,155.0766883,155.1556396,87991100
01-09-2022,154.5832502,156.3398769,152.6391159,155.8859253,74229900
02-09-2022,157.6524447,158.2544358,152.9352084,153.7641754,76957800
06-09-2022,154.4154753,155.0273296,151.6719793,152.500946,73714800
07-09-2022,152.787155,154.6128546,151.5930361,153.9121857,87449600
08-09-2022,152.6094835,154.3069001,150.6752129,152.4318542,84923800
09-09-2022,153.4286189,155.7477685,152.7180716,155.3036652,68028800
12-09-2022,157.4945275,162.103207,157.2083419,161.2841034,104956000
13-09-2022,157.8004502,158.4320462,151.3561926,151.8200226,122656600
14-09-2022,152.7575602,155.037242,151.5930612,153.2707367,87965400
15-09-2022,152.6193698,153.2016343,149.3923173,150.3693085,90481100
16-09-2022,149.224535,149.3626961,146.4218143,148.7212219,162278800
19-09-2022,147.3495003,152.5305658,147.1422661,152.4516144,81474200
20-09-2022,151.385785,156.0043424,151.0699946,154.8398285,107689800
21-09-2022,155.2740623,156.6556888,151.5831796,151.7015991,101696800
22-09-2022,150.3791777,152.4417313,148.9284783,150.7344513,86652500
23-09-2022,149.2048187,149.481141,146.6093469,148.4547882,96029900
26-09-2022,147.6949032,151.7509377,147.6751615,148.790329,93339400
27-09-2022,150.7344464,152.6884437,147.9810722,149.7673035,84442700
28-09-2022,145.7014331,148.6620421,142.9381951,147.8725433,146691400
29-09-2022,144.1816392,144.7934935,138.8327933,140.6091614,128138200
30-09-2022,139.4249362,141.2210461,136.1880051,136.385376,124925300
03-10-2022,136.395257,141.191444,135.8820806,140.5795746,114311700
04-10-2022,143.1256679,144.3000449,142.3657742,144.1816254,87830100
05-10-2022,142.1782989,145.4448346,141.1322046,144.4776917,79471000
06-10-2022,143.8954468,145.6027269,143.3131973,143.5204315,68402200
07-10-2022,140.6683767,141.2210362,137.6189534,138.2505493,85925600
10-10-2022,138.5762177,140.0269171,136.7505181,138.5762177,74899000
11-10-2022,138.0630544,139.4940274,136.4051206,137.1551361,77033700
12-10-2022,137.3031951,138.5170407,136.3459302,136.5235596,70433700
13-10-2022,133.2175455,141.7046158,132.605676,141.1125031,113224000
14-10-2022,142.4151482,142.6223975,136.3755112,136.5630188,88598000
17-10-2022,139.2176834,141.0236412,138.4281848,140.5400848,85250900
18-10-2022,143.5796616,144.7737653,138.7637332,141.8625031,99136600
19-10-2022,139.8295339,143.0467229,139.6420263,141.9710388,61758300
20-10-2022,141.1420957,143.9744067,140.7769437,141.5072327,64522000
21-10-2022,140.9940532,145.9086746,140.7769407,145.3362885,86548600
24-10-2022,145.2573659,148.2574434,144.0829884,147.4876862,75981900
25-10-2022,148.1192198,150.4877153,147.3988094,150.3396759,74732300
26-10-2022,148.9778531,149.9943277,146.0961804,147.3889923,88194300
27-10-2022,146.1257954,147.0929234,142.2375266,142.8987274,109180200
28-10-2022,146.2540636,155.4319533,145.8790634,153.6950684,164762400
31-10-2022,151.1489698,152.2147909,149.9252459,151.3265991,97943200
01-11-2022,153.0437459,153.4088828,147.1718745,148.6719055,80379300
02-11-2022,146.9942134,150.1719345,143.0960818,143.1256866,93604600
03-11-2022,140.1946957,140.9249846,136.9281597,137.0564575,97918500
04-11-2022,140.4569176,141.0302533,132.8355391,136.789566,140814800
07-11-2022,135.5341242,137.5506707,134.1106724,137.3233185,83374600
08-11-2022,138.7961967,139.8044625,135.9097597,137.8966522,89908500
09-11-2022,136.9081848,136.9576132,133.0431198,133.3199005,74917800
10-11-2022,139.6166938,145.1819763,137.8966867,145.1819763,118854000
11-11-2022,144.1440508,148.2858811,142.710704,147.9794464,93979700
14-11-2022,147.2578319,148.5527731,145.7355232,146.5757599,73374100
15-11-2022,150.4704734,151.8247226,146.8525357,148.3155212,89868300
16-11-2022,147.4159987,148.147484,145.5971351,147.079895,64218300
17-11-2022,144.7470297,149.7389916,144.470249,148.9877319,80389400
18-11-2022,150.5594591,150.9449761,148.2463569,149.551178,74829600
21-11-2022,148.4341978,148.6417758,146.0222386,146.3088989,58724100
22-11-2022,146.4274919,148.6911655,145.2412719,148.4539185,51804100
23-11-2022,147.7323036,150.084954,147.6235672,149.3336945,58301400
25-11-2022,146.605459,147.1689152,145.4291333,146.4077606,35195900
28-11-2022,143.4718633,144.9546234,141.7320969,142.562439,69246000
29-11-2022,142.6316058,143.1456334,138.7369026,139.5474701,83763800
30-11-2022,139.7748396,147.0107158,138.934618,146.3286438,111380900
01-12-2022,146.5065814,147.4160057,144.9249646,146.605423,71250400
02-12-2022,144.2824321,146.2989789,143.9759824,146.1111603,65447400
05-12-2022,146.0716142,149.1854038,144.0946012,144.9447174,68826400
06-12-2022,145.3796935,145.6070458,140.2888747,141.2675018,64727200
07-12-2022,140.5557781,141.7222088,138.3909459,139.3201447,69721100
08-12-2022,140.7238225,141.8704939,139.4783094,141.0104828,62128300
09-12-2022,140.7040317,143.8969191,139.2805798,140.5261078,76097000
12-12-2022,141.0599102,142.8392253,139.4387597,142.8293457,70462700
13-12-2022,147.7817772,148.2463766,142.5822365,143.7980957,93886200
14-12-2022,143.6794447,144.974386,139.5375995,141.5640411,82291200
15-12-2022,139.4881684,140.1702404,134.466553,134.9311523,98931900
16-12-2022,135.118972,136.06793,132.1929858,132.9640198,160156900
19-12-2022,133.5571,133.646062,129.8106674,130.848587,79592600
20-12-2022,129.8798744,131.7184971,128.3971146,130.7794189,77432800
21-12-2022,131.4516214,135.237604,131.2242691,133.8932343,85928000
22-12-2022,132.8058645,133.0134425,128.8024099,130.7102203,77852100
23-12-2022,129.4152989,130.898059,128.1500115,130.3444977,63814900
27-12-2022,129.8699971,129.8996511,127.240566,128.5355072,69007800
28-12-2022,128.1796536,129.5240233,124.4233329,124.5913773,85438400
29-12-2022,126.5189626,128.980342,126.2619563,128.1203461,75703700
30-12-2022,126.9341566,128.4564504,125.9654167,128.436676,77034200
03-01-2023,128.7826571,129.3955264,122.7428803,123.6325378,112117500
04-01-2023,125.4316069,127.1812679,123.6424123,124.9076996,89113600
05-01-2023,125.668849,126.3014927,123.3260931,123.5830994,80962700
06-01-2023,124.5617167,128.7925161,123.4545866,128.1302185,87754700
09-01-2023,128.9704431,131.8766546,128.3971075,128.6541138,70790800
10-01-2023,128.7628635,129.7513701,126.64746,129.2274628,63896200
11-01-2023,129.7415043,131.975524,128.9605907,131.9557648,69458900
12-01-2023,132.3412778,132.7169001,129.9293191,131.8766785,71379600
13-01-2023,130.5125172,133.3693005,130.1467746,133.2111359,57809700
17-01-2023,133.280351,135.7120689,132.5883994,134.377594,63646600
18-01-2023,135.2474715,137.0168915,133.4780363,133.6559753,69672800
19-01-2023,132.5389913,134.6840492,132.2325566,133.7153168,58280400
20-01-2023,133.7251719,136.4336854,132.6773573,136.2854004,80223600
23-01-2023,136.5325341,141.6727808,136.3150614,139.4881744,81760300
24-01-2023,138.6973598,141.5146097,138.6874802,140.8918457,66435100
25-01-2023,139.2706854,140.7929788,137.21459,140.229538,65799300
26-01-2023,141.5244912,142.5920802,140.2690836,142.3054199,54105100
27-01-2023,141.5145944,145.5378081,141.4355121,144.2527466,70555800
30-01-2023,143.2939404,143.8771557,141.2081906,141.3564606,64015300
31-01-2023,141.0598852,142.6810354,140.6447143,142.6316071,65874500
01-02-2023,142.3153031,144.9249601,139.6957666,143.7585144,77663600
02-02-2023,147.1886173,149.442411,146.4670117,149.0865631,118339000
03-02-2023,146.3286492,155.5711931,146.1309509,152.7242889,154357300
06-02-2023,150.8164716,151.3403789,149.0470362,149.9861145,69858300
07-02-2023,148.9086521,153.4458943,148.9086521,152.8725586,83322600
08-02-2023,152.1113992,152.8033508,149.4325397,150.1739197,64120100
09-02-2023,152.0125597,152.5562414,148.6911766,149.1360016,56007100
10-02-2023,147.9677763,149.8289959,147.7301671,149.5022888,57450700
13-02-2023,149.4428795,152.7198293,149.4131802,152.3139343,62199000
14-02-2023,150.6012065,152.2347417,149.3537919,151.6704254,61707600
15-02-2023,151.5813533,153.947491,151.3536538,153.7791901,65573800
16-02-2023,151.9773083,154.7691598,151.8189172,152.1753235,68167900
17-02-2023,150.8289468,151.4724512,149.3439228,151.026947,59144100
21-02-2023,148.7004026,149.7894263,146.9282806,146.9975739,58867200
22-02-2023,147.383685,148.4529041,145.690766,147.4232941,51011300
23-02-2023,148.5914997,148.8390037,145.7699631,147.9083862,48394200
24-02-2023,145.6412243,145.7204274,144.2651029,145.245224,55469600
27-02-2023,146.2352661,147.680681,145.9778523,146.443161,44998500
28-02-2023,145.5818718,147.5916033,145.364067,145.9382782,50547000
01-03-2023,145.3640047,145.7600049,143.5621689,143.8591766,55479000
02-03-2023,142.9385237,145.2452629,142.4633051,144.4532471,52238100
03-03-2023,146.5619568,149.6013131,145.8590539,149.52211,70732300
06-03-2023,152.2545498,154.7394996,151.9278579,152.2941589,87558000
07-03-2023,152.1654502,152.4921573,149.6211171,150.0864258,56182000
08-03-2023,151.2843362,151.9377504,150.3141248,151.3437347,47204800
09-03-2023,152.0268352,152.9970465,148.7300805,149.0864868,53833600
10-03-2023,148.7102984,149.4330058,146.1362509,147.0173645,68572400
13-03-2023,146.3342512,151.6110378,146.2253488,148.9676971,84457100
14-03-2023,149.7696099,151.8684388,148.6013983,151.0665283,73695900
15-03-2023,149.6805231,151.7199537,148.4231985,151.4625549,77167900
16-03-2023,150.6408149,154.8978861,150.1260025,154.2939758,76161100
17-03-2023,154.5217033,155.1751175,152.7396714,153.4524841,98944600
20-03-2023,153.5217675,156.2443112,152.6109396,155.8284912,73641400
21-03-2023,155.7493353,157.8085554,154.9771088,157.6897583,73938300
22-03-2023,157.7095514,160.5211932,156.2344221,156.2542267,75701800
23-03-2023,157.2442539,159.9370988,156.1057264,157.3432465,67622100
24-03-2023,157.2739485,158.739168,156.2740377,158.6500702,59196500
27-03-2023,158.3431678,159.1648829,156.2938273,156.6997375,52390300
28-03-2023,156.3928317,156.9076442,154.4226943,156.0760193,45992200
29-03-2023,157.7788398,159.4420745,157.7590504,159.1648712,51305700
30-03-2023,159.9172985,160.847916,159.6598998,160.7390137,49501700
31-03-2023,160.8181857,163.352624,160.2934785,163.2536163,68749800
03-04-2023,162.6299315,164.6297529,162.5804276,164.5109558,56976200
04-04-2023,164.9366656,165.1742597,163.4615363,163.9763489,46278300
05-04-2023,163.0952265,163.402129,160.1845773,162.125,51511700
06-04-2023,160.8082904,163.3130448,160.3825908,163.016037,45390100
10-04-2023,159.8083669,160.4122772,158.4817492,160.4122772,47716900
11-04-2023,160.7290925,160.7389873,158.9074517,159.1945648,47644200
12-04-2023,159.6103694,160.4419792,158.184744,158.5015564,50133100
13-04-2023,160.016273,164.1446374,159.808363,163.9070282,68445600
14-04-2023,162.9467115,164.6594499,162.1844101,163.5605316,49386500
17-04-2023,163.4417206,163.7387284,162.3923062,163.5803223,41516200
18-04-2023,164.4416518,165.7385703,163.9961326,164.8079529,49923000
19-04-2023,164.1446593,166.4810977,163.8872454,165.9563904,47720200
20-04-2023,164.4317385,166.1939656,163.9070313,164.986145,52456400
21-04-2023,163.4021205,164.7881367,162.8477141,163.3724213,58337300
24-04-2023,163.3526447,163.9466604,162.2537263,163.6793518,41949600
25-04-2023,163.5407391,164.6495521,162.0953091,162.1349182,48714100
26-04-2023,161.4319919,163.6298284,161.1745932,162.125,45498800
27-04-2023,163.5407393,166.8770883,163.5407393,166.7285919,64902300
28-04-2023,166.8077794,168.1542016,166.2038691,167.9858856,55209200
01-05-2023,167.5899023,168.7482191,166.9562927,167.8968048,52472900
02-05-2023,168.3917969,168.6492107,165.8672534,166.8572693,48425700
03-05-2023,167.8077034,169.2135243,165.4910697,165.7781677,65136000
04-05-2023,163.2437268,165.372255,162.6695158,164.1347351,81235400
05-05-2023,169.272899,172.5597587,169.0550943,171.8370514,113316400
08-05-2023,170.7579408,172.1142728,170.3916397,171.7677612,55962800
09-05-2023,171.322273,171.8073712,169.8867528,170.0550537,45326900
10-05-2023,171.2925465,172.2924571,170.1837185,171.8271484,53724500
11-05-2023,172.114297,172.8468992,170.4510621,172.0152893,49514700
12-05-2023,172.1243319,172.5605439,169.5269069,171.0833893,45497800
